record_type,scheme,training_seed,accuracy,macro_f1,mae,adjacent_error_rate,far_error_rate,fold,train_n,eval_n,train_minutes,majority_acc,accuracy_std,macro_f1_std,mae_std,adjacent_error_rate_std,far_error_rate_std
fold_raw,MB+MR,3407,0.4371859296482412,0.4355366628059546,0.6934673366834171,0.4623115577889447,0.10050251256281408,2.0,797.0,199.0,2.76,0.32663316582914576,,,,,
fold_raw,MB+MR,3407,0.4824120603015075,0.3881103210514975,0.6683417085427136,0.4020100502512563,0.11557788944723618,3.0,797.0,199.0,2.74,0.32663316582914576,,,,,
fold_raw,MB+MR,3407,0.4371859296482412,0.36481640146878824,0.7135678391959799,0.44221105527638194,0.12060301507537688,4.0,797.0,199.0,2.68,0.3316582914572864,,,,,
fold_raw,MB+MR,3407,0.5025125628140703,0.4268052312645228,0.6080402010050251,0.4020100502512563,0.09547738693467336,5.0,797.0,199.0,2.75,0.32663316582914576,,,,,
fold_raw,MB+MR,2026,0.495,0.381313807557499,0.64,0.385,0.12,1.0,796.0,200.0,2.76,0.325,,,,,
fold_raw,MB+MR,2026,0.3969849246231156,0.34729415701107424,0.7688442211055276,0.457286432160804,0.1457286432160804,2.0,797.0,199.0,2.74,0.32663316582914576,,,,,
fold_raw,MB+MR,2026,0.4321608040201005,0.37796408548905774,0.7035175879396985,0.457286432160804,0.11055276381909548,3.0,797.0,199.0,2.73,0.32663316582914576,,,,,
fold_raw,MB+MR,2026,0.49748743718592964,0.45120540190693675,0.6482412060301508,0.3768844221105528,0.12562814070351758,4.0,797.0,199.0,2.71,0.3316582914572864,,,,,
fold_raw,MB+MR,2026,0.507537688442211,0.42632282571565217,0.6432160804020101,0.38190954773869346,0.11055276381909548,5.0,797.0,199.0,2.73,0.32663316582914576,,,,,
seed_summary,MB+MR,42,0.47591959798994976,0.41356244924050245,0.6686582914572864,0.40762311557788944,0.1164572864321608,,,,,,0.030725805922993035,0.04683671790701918,0.05805974240851591,0.022111092387202172,0.018181391333821646
seed_summary,MB+MR,3407,0.4538592964824121,0.3968182249774218,0.6986834170854271,0.42470854271356784,0.12143216080402008,,,,,,0.037623266928704165,0.03271865838131402,0.07378507140132035,0.02666938136944165,0.031686644797114805
seed_summary,MB+MR,2026,0.46583417085427137,0.396820055536044,0.6807638190954775,0.41167336683417083,0.12249246231155779,,,,,,0.04864635798026219,0.041463795369102815,0.055689166818392456,0.04173945243227596,0.014500670247973486
final,MB+MR,all,0.46520435510887775,0.40240024325132273,0.6827018425460637,0.41466834170854266,0.12012730318257957,,,,,,0.011043628323867417,0.009666753992235221,0.015106091268679503,0.008927785894371182,0.0032222394437700277
