step,combination,modalities,modality,fold,training_seed,evaluation_count,baseline_accuracy,baseline_macro_f1,perturbed_accuracy,perturbed_macro_f1,delta_accuracy,delta_macro_f1,baseline_confusion_matrix,perturbed_confusion_matrix,replacement
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,2,3407,200,0.49,0.4432356532356533,0.455,0.38684531989616733,-0.034999999999999976,-0.056390333339485954,"[[2, 2, 1, 1, 1], [5, 10, 7, 3, 0], [1, 8, 21, 11, 4], [0, 3, 20, 33, 9], [0, 0, 4, 22, 32]]","[[3, 0, 0, 4, 0], [8, 9, 1, 5, 2], [3, 3, 4, 27, 8], [3, 0, 3, 47, 12], [0, 0, 1, 29, 28]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,2,3407,200,0.49,0.4432356532356533,0.445,0.4110072198900789,-0.044999999999999984,-0.0322284333455744,"[[2, 2, 1, 1, 1], [5, 10, 7, 3, 0], [1, 8, 21, 11, 4], [0, 3, 20, 33, 9], [0, 0, 4, 22, 32]]","[[3, 1, 2, 0, 1], [4, 12, 4, 1, 4], [3, 6, 17, 4, 15], [0, 3, 20, 11, 31], [1, 0, 6, 5, 46]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,2,3407,200,0.49,0.4432356532356533,0.43,0.3621590398957034,-0.06,-0.08107661333994987,"[[2, 2, 1, 1, 1], [5, 10, 7, 3, 0], [1, 8, 21, 11, 4], [0, 3, 20, 33, 9], [0, 0, 4, 22, 32]]","[[2, 2, 0, 3, 0], [3, 12, 1, 9, 0], [0, 5, 3, 32, 5], [1, 2, 3, 55, 4], [0, 1, 0, 43, 14]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,2,3407,200,0.49,0.4432356532356533,0.295,0.2542625635199892,-0.195,-0.18897308971566407,"[[2, 2, 1, 1, 1], [5, 10, 7, 3, 0], [1, 8, 21, 11, 4], [0, 3, 20, 33, 9], [0, 0, 4, 22, 32]]","[[1, 6, 0, 0, 0], [0, 21, 2, 2, 0], [2, 24, 13, 6, 0], [0, 29, 14, 21, 1], [2, 24, 8, 21, 3]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,2,3407,200,0.49,0.4432356532356533,0.365,0.2629696021245317,-0.125,-0.1802660511111216,"[[2, 2, 1, 1, 1], [5, 10, 7, 3, 0], [1, 8, 21, 11, 4], [0, 3, 20, 33, 9], [0, 0, 4, 22, 32]]","[[0, 0, 5, 2, 0], [3, 2, 17, 2, 1], [0, 3, 29, 6, 7], [0, 0, 37, 14, 14], [0, 0, 9, 21, 28]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,3,3407,199,0.5125628140703518,0.4149655996374572,0.46733668341708545,0.36548653146871846,-0.045226130653266305,-0.04947906816873876,"[[0, 5, 1, 0, 1], [1, 11, 5, 2, 6], [1, 3, 23, 7, 11], [1, 0, 12, 30, 22], [0, 0, 7, 12, 38]]","[[0, 3, 2, 0, 2], [2, 10, 2, 2, 9], [2, 2, 16, 6, 19], [0, 2, 7, 17, 39], [0, 1, 2, 4, 50]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,3,3407,199,0.5125628140703518,0.4149655996374572,0.40703517587939697,0.3612457382638342,-0.10552763819095479,-0.053719861373623,"[[0, 5, 1, 0, 1], [1, 11, 5, 2, 6], [1, 3, 23, 7, 11], [1, 0, 12, 30, 22], [0, 0, 7, 12, 38]]","[[1, 3, 2, 0, 1], [1, 9, 8, 1, 6], [5, 1, 19, 9, 11], [1, 2, 21, 22, 19], [1, 1, 17, 8, 30]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,3,3407,199,0.5125628140703518,0.4149655996374572,0.47738693467336685,0.385163140999243,-0.03517587939698491,-0.029802458638214235,"[[0, 5, 1, 0, 1], [1, 11, 5, 2, 6], [1, 3, 23, 7, 11], [1, 0, 12, 30, 22], [0, 0, 7, 12, 38]]","[[0, 3, 2, 0, 2], [0, 10, 8, 3, 4], [1, 3, 26, 6, 9], [0, 1, 16, 24, 24], [0, 1, 10, 11, 35]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,3,3407,199,0.5125628140703518,0.4149655996374572,0.135678391959799,0.07011068641503423,-0.37688442211055273,-0.344854913222423,"[[0, 5, 1, 0, 1], [1, 11, 5, 2, 6], [1, 3, 23, 7, 11], [1, 0, 12, 30, 22], [0, 0, 7, 12, 38]]","[[0, 7, 0, 0, 0], [0, 23, 1, 1, 0], [0, 42, 2, 1, 0], [1, 59, 3, 2, 0], [0, 52, 5, 0, 0]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,3,3407,199,0.5125628140703518,0.4149655996374572,0.3768844221105528,0.24848320937570428,-0.13567839195979897,-0.16648239026175293,"[[0, 5, 1, 0, 1], [1, 11, 5, 2, 6], [1, 3, 23, 7, 11], [1, 0, 12, 30, 22], [0, 0, 7, 12, 38]]","[[0, 1, 5, 0, 1], [1, 0, 19, 1, 4], [0, 0, 28, 12, 5], [0, 0, 25, 26, 14], [0, 0, 23, 13, 21]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,4,3407,198,0.41919191919191917,0.3609228971649309,0.42424242424242425,0.341767153976555,0.005050505050505083,-0.01915574318837593,"[[1, 4, 1, 1, 0], [1, 9, 12, 1, 1], [2, 12, 10, 19, 2], [0, 2, 21, 28, 14], [0, 3, 2, 17, 35]]","[[1, 3, 2, 1, 0], [0, 5, 7, 10, 2], [1, 7, 7, 25, 5], [0, 0, 8, 41, 16], [0, 1, 2, 24, 30]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,4,3407,198,0.41919191919191917,0.3609228971649309,0.3434343434343434,0.27666275193802975,-0.07575757575757575,-0.08426014522690117,"[[1, 4, 1, 1, 0], [1, 9, 12, 1, 1], [2, 12, 10, 19, 2], [0, 2, 21, 28, 14], [0, 3, 2, 17, 35]]","[[0, 6, 0, 0, 1], [3, 19, 1, 1, 0], [3, 31, 5, 4, 2], [1, 27, 10, 21, 6], [2, 16, 1, 15, 23]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,4,3407,198,0.41919191919191917,0.3609228971649309,0.45454545454545453,0.34941343061643815,0.03535353535353536,-0.011509466548492775,"[[1, 4, 1, 1, 0], [1, 9, 12, 1, 1], [2, 12, 10, 19, 2], [0, 2, 21, 28, 14], [0, 3, 2, 17, 35]]","[[0, 5, 1, 1, 0], [1, 13, 6, 4, 0], [1, 13, 8, 22, 1], [0, 4, 10, 40, 11], [0, 4, 4, 20, 29]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,4,3407,198,0.41919191919191917,0.3609228971649309,0.2222222222222222,0.17478307095625906,-0.19696969696969696,-0.18613982620867187,"[[1, 4, 1, 1, 0], [1, 9, 12, 1, 1], [2, 12, 10, 19, 2], [0, 2, 21, 28, 14], [0, 3, 2, 17, 35]]","[[1, 6, 0, 0, 0], [2, 15, 1, 6, 0], [4, 28, 4, 9, 0], [2, 34, 5, 23, 1], [3, 32, 4, 17, 1]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,4,3407,198,0.41919191919191917,0.3609228971649309,0.41919191919191917,0.3073323538019001,0.0,-0.05359054336303082,"[[1, 4, 1, 1, 0], [1, 9, 12, 1, 1], [2, 12, 10, 19, 2], [0, 2, 21, 28, 14], [0, 3, 2, 17, 35]]","[[0, 3, 2, 1, 1], [0, 4, 12, 5, 3], [1, 5, 14, 16, 9], [1, 0, 17, 30, 17], [0, 1, 7, 14, 35]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,5,3407,197,0.4467005076142132,0.42705705705705704,0.4010152284263959,0.3404628099173554,-0.045685279187817285,-0.08659424713970165,"[[2, 1, 3, 0, 1], [2, 14, 6, 1, 1], [3, 6, 17, 11, 7], [0, 1, 20, 22, 22], [1, 2, 9, 12, 33]]","[[0, 2, 4, 0, 1], [3, 13, 6, 1, 1], [3, 8, 13, 13, 7], [0, 1, 23, 25, 16], [0, 2, 10, 17, 28]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,5,3407,197,0.4467005076142132,0.42705705705705704,0.36548223350253806,0.3326010146899204,-0.08121827411167515,-0.09445604236713662,"[[2, 1, 3, 0, 1], [2, 14, 6, 1, 1], [3, 6, 17, 11, 7], [0, 1, 20, 22, 22], [1, 2, 9, 12, 33]]","[[2, 2, 2, 1, 0], [6, 10, 5, 2, 1], [4, 12, 11, 13, 4], [1, 9, 16, 24, 15], [0, 2, 9, 21, 25]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,5,3407,197,0.4467005076142132,0.42705705705705704,0.40609137055837563,0.39652928394698483,-0.040609137055837574,-0.03052777311007221,"[[2, 1, 3, 0, 1], [2, 14, 6, 1, 1], [3, 6, 17, 11, 7], [0, 1, 20, 22, 22], [1, 2, 9, 12, 33]]","[[2, 2, 3, 0, 0], [3, 14, 6, 0, 1], [3, 5, 24, 8, 4], [0, 2, 38, 10, 15], [0, 2, 16, 9, 30]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,5,3407,197,0.4467005076142132,0.42705705705705704,0.2182741116751269,0.19189729225023341,-0.2284263959390863,-0.23515976480682363,"[[2, 1, 3, 0, 1], [2, 14, 6, 1, 1], [3, 6, 17, 11, 7], [0, 1, 20, 22, 22], [1, 2, 9, 12, 33]]","[[2, 3, 2, 0, 0], [4, 15, 1, 3, 1], [6, 20, 6, 11, 1], [2, 34, 9, 18, 2], [4, 30, 6, 15, 2]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,5,3407,197,0.4467005076142132,0.42705705705705704,0.3756345177664975,0.2806442890979683,-0.07106598984771573,-0.14641276795908875,"[[2, 1, 3, 0, 1], [2, 14, 6, 1, 1], [3, 6, 17, 11, 7], [0, 1, 20, 22, 22], [1, 2, 9, 12, 33]]","[[0, 1, 5, 0, 1], [0, 4, 12, 6, 2], [0, 1, 13, 16, 14], [0, 0, 19, 20, 26], [1, 0, 8, 11, 37]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,1,2026,202,0.504950495049505,0.41335738250348586,0.45544554455445546,0.3625162645931537,-0.04950495049504949,-0.050841117910332134,"[[0, 2, 5, 0, 1], [1, 11, 11, 1, 1], [2, 3, 23, 13, 4], [1, 0, 10, 34, 21], [0, 2, 5, 17, 34]]","[[2, 1, 3, 0, 2], [8, 3, 11, 2, 1], [3, 3, 18, 10, 11], [0, 1, 10, 25, 30], [0, 0, 6, 8, 44]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,1,2026,202,0.504950495049505,0.41335738250348586,0.43564356435643564,0.3895409906478163,-0.06930693069306931,-0.023816391855669583,"[[0, 2, 5, 0, 1], [1, 11, 11, 1, 1], [2, 3, 23, 13, 4], [1, 0, 10, 34, 21], [0, 2, 5, 17, 34]]","[[3, 1, 2, 0, 2], [8, 9, 3, 1, 4], [4, 9, 16, 4, 12], [4, 1, 10, 25, 26], [3, 2, 5, 13, 35]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,1,2026,202,0.504950495049505,0.41335738250348586,0.4801980198019802,0.3941799905739214,-0.024752475247524774,-0.01917739192956447,"[[0, 2, 5, 0, 1], [1, 11, 11, 1, 1], [2, 3, 23, 13, 4], [1, 0, 10, 34, 21], [0, 2, 5, 17, 34]]","[[0, 0, 6, 2, 0], [3, 9, 10, 3, 0], [1, 3, 30, 9, 2], [0, 1, 20, 33, 12], [0, 0, 9, 24, 25]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,1,2026,202,0.504950495049505,0.41335738250348586,0.3712871287128713,0.2430983671166768,-0.13366336633663367,-0.17025901538680907,"[[0, 2, 5, 0, 1], [1, 11, 11, 1, 1], [2, 3, 23, 13, 4], [1, 0, 10, 34, 21], [0, 2, 5, 17, 34]]","[[0, 5, 0, 3, 0], [0, 11, 7, 7, 0], [0, 13, 11, 21, 0], [0, 8, 6, 51, 1], [0, 9, 1, 46, 2]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,1,2026,202,0.504950495049505,0.41335738250348586,0.4504950495049505,0.3269528053959697,-0.05445544554455445,-0.08640457710751615,"[[0, 2, 5, 0, 1], [1, 11, 11, 1, 1], [2, 3, 23, 13, 4], [1, 0, 10, 34, 21], [0, 2, 5, 17, 34]]","[[0, 0, 5, 3, 0], [1, 3, 17, 4, 0], [1, 0, 31, 10, 3], [0, 0, 18, 38, 10], [0, 0, 11, 28, 19]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,2,2026,200,0.47,0.37950524865154095,0.445,0.3452470363362552,-0.024999999999999967,-0.03425821231528575,"[[0, 3, 1, 3, 0], [0, 12, 8, 4, 1], [0, 7, 20, 11, 7], [0, 3, 15, 36, 11], [0, 1, 5, 26, 26]]","[[0, 2, 1, 4, 0], [0, 10, 8, 6, 1], [0, 3, 12, 23, 7], [0, 5, 9, 44, 7], [0, 2, 1, 32, 23]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,2,2026,200,0.47,0.37950524865154095,0.43,0.3544512837393022,-0.03999999999999998,-0.02505396491223877,"[[0, 3, 1, 3, 0], [0, 12, 8, 4, 1], [0, 7, 20, 11, 7], [0, 3, 15, 36, 11], [0, 1, 5, 26, 26]]","[[0, 5, 0, 2, 0], [0, 18, 6, 1, 0], [0, 15, 16, 10, 4], [0, 8, 25, 25, 7], [0, 4, 6, 21, 27]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,2,2026,200,0.47,0.37950524865154095,0.48,0.3869331135320081,0.010000000000000009,0.00742786488046715,"[[0, 3, 1, 3, 0], [0, 12, 8, 4, 1], [0, 7, 20, 11, 7], [0, 3, 15, 36, 11], [0, 1, 5, 26, 26]]","[[0, 2, 2, 3, 0], [0, 11, 8, 5, 1], [0, 4, 20, 13, 8], [0, 5, 9, 36, 15], [0, 1, 1, 27, 29]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,2,2026,200,0.47,0.37950524865154095,0.28,0.21398887767248836,-0.18999999999999995,-0.16551637097905258,"[[0, 3, 1, 3, 0], [0, 12, 8, 4, 1], [0, 7, 20, 11, 7], [0, 3, 15, 36, 11], [0, 1, 5, 26, 26]]","[[0, 7, 0, 0, 0], [0, 20, 4, 1, 0], [0, 26, 15, 4, 0], [0, 23, 24, 17, 1], [0, 22, 12, 20, 4]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,2,2026,200,0.47,0.37950524865154095,0.45,0.35838132011465035,-0.019999999999999962,-0.0211239285368906,"[[0, 3, 1, 3, 0], [0, 12, 8, 4, 1], [0, 7, 20, 11, 7], [0, 3, 15, 36, 11], [0, 1, 5, 26, 26]]","[[0, 2, 2, 3, 0], [0, 9, 11, 4, 1], [0, 4, 27, 12, 2], [0, 3, 19, 36, 7], [0, 0, 9, 31, 18]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,3,2026,199,0.507537688442211,0.4369872367081669,0.4824120603015075,0.37323938874210044,-0.025125628140703515,-0.06374784796606647,"[[1, 4, 1, 0, 1], [1, 10, 5, 4, 5], [1, 4, 21, 12, 7], [1, 0, 7, 44, 13], [0, 0, 7, 25, 25]]","[[0, 4, 1, 0, 2], [0, 11, 6, 4, 4], [1, 2, 22, 18, 2], [0, 2, 10, 50, 3], [0, 1, 10, 33, 13]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,3,2026,199,0.507537688442211,0.4369872367081669,0.37185929648241206,0.29102657993152903,-0.13567839195979897,-0.1459606567766379,"[[1, 4, 1, 0, 1], [1, 10, 5, 4, 5], [1, 4, 21, 12, 7], [1, 0, 7, 44, 13], [0, 0, 7, 25, 25]]","[[0, 4, 1, 0, 2], [0, 15, 1, 3, 6], [0, 18, 7, 13, 7], [0, 5, 7, 30, 23], [0, 2, 3, 30, 22]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,3,2026,199,0.507537688442211,0.4369872367081669,0.4472361809045226,0.3553765172473395,-0.060301507537688426,-0.08161071946082743,"[[1, 4, 1, 0, 1], [1, 10, 5, 4, 5], [1, 4, 21, 12, 7], [1, 0, 7, 44, 13], [0, 0, 7, 25, 25]]","[[0, 5, 1, 0, 1], [0, 11, 9, 2, 3], [0, 6, 25, 9, 5], [0, 1, 25, 38, 1], [0, 1, 19, 22, 15]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,3,2026,199,0.507537688442211,0.4369872367081669,0.21105527638190955,0.14942241074584658,-0.29648241206030146,-0.28756482596232036,"[[1, 4, 1, 0, 1], [1, 10, 5, 4, 5], [1, 4, 21, 12, 7], [1, 0, 7, 44, 13], [0, 0, 7, 25, 25]]","[[0, 6, 1, 0, 0], [0, 21, 4, 0, 0], [1, 34, 7, 3, 0], [0, 44, 7, 14, 0], [2, 34, 11, 10, 0]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,3,2026,199,0.507537688442211,0.4369872367081669,0.3869346733668342,0.2443487133287606,-0.12060301507537685,-0.19263852337940632,"[[1, 4, 1, 0, 1], [1, 10, 5, 4, 5], [1, 4, 21, 12, 7], [1, 0, 7, 44, 13], [0, 0, 7, 25, 25]]","[[0, 3, 1, 2, 1], [0, 1, 20, 4, 0], [0, 1, 27, 15, 2], [0, 0, 23, 41, 1], [0, 0, 21, 28, 8]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,4,2026,198,0.4696969696969697,0.3480384587088513,0.4393939393939394,0.289408152822787,-0.03030303030303033,-0.05863030588606433,"[[0, 3, 1, 2, 1], [0, 8, 8, 7, 1], [1, 6, 11, 26, 1], [0, 0, 6, 53, 6], [0, 0, 3, 33, 21]]","[[0, 1, 1, 4, 1], [0, 3, 6, 14, 1], [1, 2, 8, 32, 2], [0, 0, 2, 56, 7], [0, 0, 3, 34, 20]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,4,2026,198,0.4696969696969697,0.3480384587088513,0.35858585858585856,0.27393003821575246,-0.11111111111111116,-0.07410842049309885,"[[0, 3, 1, 2, 1], [0, 8, 8, 7, 1], [1, 6, 11, 26, 1], [0, 0, 6, 53, 6], [0, 0, 3, 33, 21]]","[[0, 2, 4, 0, 1], [0, 8, 7, 8, 1], [0, 16, 8, 18, 3], [0, 7, 19, 34, 5], [0, 6, 8, 22, 21]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,4,2026,198,0.4696969696969697,0.3480384587088513,0.4090909090909091,0.2995427797739937,-0.06060606060606061,-0.04849567893485762,"[[0, 3, 1, 2, 1], [0, 8, 8, 7, 1], [1, 6, 11, 26, 1], [0, 0, 6, 53, 6], [0, 0, 3, 33, 21]]","[[0, 2, 1, 3, 1], [0, 5, 6, 13, 0], [0, 5, 9, 28, 3], [0, 1, 9, 39, 16], [0, 0, 4, 25, 28]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,4,2026,198,0.4696969696969697,0.3480384587088513,0.19696969696969696,0.14191832858499526,-0.27272727272727276,-0.20612013012385605,"[[0, 3, 1, 2, 1], [0, 8, 8, 7, 1], [1, 6, 11, 26, 1], [0, 0, 6, 53, 6], [0, 0, 3, 33, 21]]","[[0, 7, 0, 0, 0], [0, 17, 2, 5, 0], [0, 34, 3, 7, 1], [0, 44, 1, 16, 4], [0, 36, 3, 15, 3]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,4,2026,198,0.4696969696969697,0.3480384587088513,0.3888888888888889,0.2662931421609958,-0.08080808080808083,-0.0817453165478555,"[[0, 3, 1, 2, 1], [0, 8, 8, 7, 1], [1, 6, 11, 26, 1], [0, 0, 6, 53, 6], [0, 0, 3, 33, 21]]","[[0, 2, 3, 2, 0], [0, 5, 13, 6, 0], [0, 7, 14, 24, 0], [0, 3, 12, 49, 1], [0, 1, 14, 33, 9]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",M,5,2026,197,0.41624365482233505,0.362888935276995,0.41624365482233505,0.39238012069870476,0.0,0.029491185421709754,"[[1, 3, 2, 0, 1], [2, 15, 6, 0, 1], [2, 11, 17, 5, 9], [0, 3, 23, 11, 28], [1, 4, 7, 7, 38]]","[[4, 1, 1, 0, 1], [7, 11, 3, 2, 1], [5, 7, 9, 11, 12], [2, 1, 15, 22, 25], [2, 0, 6, 13, 36]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MB,5,2026,197,0.41624365482233505,0.362888935276995,0.34517766497461927,0.28041040172331855,-0.07106598984771578,-0.08247853355367646,"[[1, 3, 2, 0, 1], [2, 15, 6, 0, 1], [2, 11, 17, 5, 9], [0, 3, 23, 11, 28], [1, 4, 7, 7, 38]]","[[3, 3, 1, 0, 0], [12, 7, 3, 0, 2], [8, 14, 12, 1, 9], [5, 9, 12, 5, 34], [6, 4, 4, 2, 41]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MP,5,2026,197,0.41624365482233505,0.362888935276995,0.4517766497461929,0.39201319344898716,0.035532994923857864,0.029124258171992157,"[[1, 3, 2, 0, 1], [2, 15, 6, 0, 1], [2, 11, 17, 5, 9], [0, 3, 23, 11, 28], [1, 4, 7, 7, 38]]","[[1, 3, 1, 2, 0], [3, 17, 3, 0, 1], [1, 14, 12, 6, 11], [0, 6, 12, 23, 24], [0, 5, 2, 14, 36]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MR,5,2026,197,0.41624365482233505,0.362888935276995,0.1218274111675127,0.0735970275291336,-0.29441624365482233,-0.2892919077478614,"[[1, 3, 2, 0, 1], [2, 15, 6, 0, 1], [2, 11, 17, 5, 9], [0, 3, 23, 11, 28], [1, 4, 7, 7, 38]]","[[0, 7, 0, 0, 0], [3, 19, 2, 0, 0], [8, 35, 1, 0, 0], [5, 56, 3, 0, 1], [3, 50, 0, 0, 4]]",zero_normalized_baseline
step_07_N,M+MB+MP+MR+MUV,"['M', 'MB', 'MP', 'MR', 'MUV']",MUV,5,2026,197,0.41624365482233505,0.362888935276995,0.4416243654822335,0.3476963212126163,0.025380710659898442,-0.015192614064378718,"[[1, 3, 2, 0, 1], [2, 15, 6, 0, 1], [2, 11, 17, 5, 9], [0, 3, 23, 11, 28], [1, 4, 7, 7, 38]]","[[0, 3, 4, 0, 0], [1, 14, 7, 0, 2], [0, 8, 23, 2, 11], [0, 3, 31, 8, 23], [0, 1, 12, 2, 42]]",zero_normalized_baseline
