step,task,label_strategy,modality,fold,training_seed,train_count,evaluation_count,train_class_counts,evaluation_class_counts,parameter_count,accuracy,macro_f1,mae,class_0_precision,class_0_recall,class_0_f1,class_1_precision,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,class_3_precision,class_3_recall,class_3_f1,class_4_precision,class_4_recall,class_4_f1,confusion_matrix
step_05_N,five_class,Hard Label,MP,1,2026,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.44554455445544555,0.3855838964421413,0.7128712871287128,0.1111111111111111,0.125,0.11764705882352941,0.55,0.44,0.48888888888888893,0.40625,0.28888888888888886,0.3376623376623376,0.44155844155844154,0.5151515151515151,0.4755244755244755,0.484375,0.5344827586206896,0.5081967213114754,"[[1, 3, 3, 1, 0], [5, 11, 5, 3, 1], [2, 3, 13, 19, 8], [1, 2, 5, 34, 24], [0, 1, 6, 20, 31]]"
step_05_N,five_class,Hard Label,MP,2,2026,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.455,0.39265963111696206,0.765,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.375,0.48,0.42105263157894735,0.43243243243243246,0.35555555555555557,0.3902439024390244,0.4794520547945205,0.5384615384615384,0.5072463768115941,0.5192307692307693,0.46551724137931033,0.49090909090909085,"[[1, 3, 0, 2, 1], [2, 12, 4, 3, 4], [0, 12, 16, 11, 6], [1, 5, 10, 35, 14], [2, 0, 7, 22, 27]]"
step_05_N,five_class,Hard Label,MP,3,2026,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4472361809045226,0.36388918044302415,0.7788944723618091,0.0,0.0,0.0,0.5185185185185185,0.56,0.5384615384615384,0.2857142857142857,0.26666666666666666,0.2758620689655172,0.4722222222222222,0.5230769230769231,0.49635036496350365,0.5087719298245614,0.5087719298245614,0.5087719298245614,"[[0, 3, 2, 1, 1], [0, 14, 4, 6, 1], [1, 5, 12, 16, 11], [0, 2, 14, 34, 15], [0, 3, 10, 15, 29]]"
step_05_N,five_class,Hard Label,MP,4,2026,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4393939393939394,0.3947978669172699,0.7474747474747475,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.28,0.5833333333333334,0.3783783783783784,0.5,0.24444444444444444,0.3283582089552239,0.4588235294117647,0.6,0.5199999999999999,0.6176470588235294,0.3684210526315789,0.4615384615384615,"[[2, 4, 0, 0, 1], [3, 14, 4, 2, 1], [1, 15, 11, 16, 2], [0, 12, 5, 39, 9], [1, 5, 2, 28, 21]]"
step_05_N,five_class,Hard Label,MP,5,2026,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.47715736040609136,0.4357534049653344,0.7055837563451777,0.5,0.14285714285714285,0.22222222222222224,0.7333333333333333,0.4583333333333333,0.5641025641025641,0.3333333333333333,0.36363636363636365,0.34782608695652173,0.4647887323943662,0.5076923076923077,0.48529411764705876,0.5409836065573771,0.5789473684210527,0.5593220338983051,"[[1, 1, 3, 0, 2], [1, 11, 6, 3, 3], [0, 1, 16, 17, 10], [0, 1, 18, 33, 13], [0, 1, 5, 18, 33]]"
step_05_N,five_class,Hard Label,MR,1,42,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.49504950495049505,0.4422233901224836,0.6287128712871287,0.5,0.125,0.2,0.7222222222222222,0.52,0.6046511627906976,0.3333333333333333,0.26666666666666666,0.2962962962962963,0.4418604651162791,0.5757575757575758,0.5,0.6,0.6206896551724138,0.6101694915254238,"[[1, 2, 4, 0, 1], [0, 13, 7, 4, 1], [0, 2, 12, 28, 3], [0, 1, 8, 38, 19], [1, 0, 5, 16, 36]]"
step_05_N,five_class,Hard Label,MR,2,42,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.495,0.3985540797468522,0.705,0.0,0.0,0.0,0.48,0.48,0.48,0.5,0.4,0.4444444444444445,0.4861111111111111,0.5384615384615384,0.510948905109489,0.53125,0.5862068965517241,0.5573770491803278,"[[0, 2, 2, 2, 1], [2, 12, 5, 4, 2], [1, 4, 18, 12, 10], [0, 5, 8, 35, 17], [0, 2, 3, 19, 34]]"
step_05_N,five_class,Hard Label,MR,3,42,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4723618090452261,0.38227943064494374,0.7437185929648241,0.0,0.0,0.0,0.5454545454545454,0.48,0.5106382978723404,0.38636363636363635,0.37777777777777777,0.38202247191011235,0.5185185185185185,0.4307692307692308,0.47058823529411764,0.47435897435897434,0.6491228070175439,0.5481481481481483,"[[0, 4, 2, 0, 1], [1, 12, 4, 2, 6], [0, 3, 17, 14, 11], [0, 2, 12, 28, 23], [0, 1, 9, 10, 37]]"
step_05_N,five_class,Hard Label,MR,4,42,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4595959595959596,0.424230983963975,0.6515151515151515,0.25,0.2857142857142857,0.26666666666666666,0.5882352941176471,0.4166666666666667,0.48780487804878053,0.32727272727272727,0.4,0.36000000000000004,0.46938775510204084,0.35384615384615387,0.4035087719298246,0.5507246376811594,0.6666666666666666,0.603174603174603,"[[2, 3, 2, 0, 0], [2, 10, 10, 0, 2], [4, 4, 18, 13, 6], [0, 0, 19, 23, 23], [0, 0, 6, 13, 38]]"
step_05_N,five_class,Hard Label,MR,5,42,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.5025380710659898,0.4253087974827105,0.6294416243654822,0.0,0.0,0.0,0.6818181818181818,0.625,0.6521739130434783,0.3333333333333333,0.45454545454545453,0.3846153846153846,0.5245901639344263,0.49230769230769234,0.5079365079365079,0.6037735849056604,0.5614035087719298,0.5818181818181818,"[[0, 1, 6, 0, 0], [0, 15, 8, 0, 1], [0, 5, 20, 16, 3], [0, 1, 15, 32, 17], [1, 0, 11, 13, 32]]"
step_05_N,five_class,Hard Label,MR,1,3407,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4801980198019802,0.4279761904761905,0.6435643564356436,0.25,0.125,0.16666666666666666,0.5161290322580645,0.64,0.5714285714285714,0.41025641025641024,0.35555555555555557,0.38095238095238093,0.43333333333333335,0.5909090909090909,0.5,0.6578947368421053,0.43103448275862066,0.5208333333333334,"[[1, 3, 1, 3, 0], [2, 16, 5, 1, 1], [0, 7, 16, 21, 1], [1, 3, 12, 39, 11], [0, 2, 5, 26, 25]]"
step_05_N,five_class,Hard Label,MR,2,3407,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.47,0.36498025121279126,0.69,0.0,0.0,0.0,0.3783783783783784,0.56,0.4516129032258065,0.2647058823529412,0.2,0.2278481012658228,0.4936708860759494,0.6,0.5416666666666666,0.6666666666666666,0.5517241379310345,0.6037735849056604,"[[0, 4, 1, 1, 1], [1, 14, 7, 2, 1], [1, 11, 9, 18, 6], [0, 7, 11, 39, 8], [0, 1, 6, 19, 32]]"
step_05_N,five_class,Hard Label,MR,3,3407,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.5226130653266332,0.43235562928657556,0.6683417085427136,0.0,0.0,0.0,0.6666666666666666,0.56,0.6086956521739131,0.5517241379310345,0.35555555555555557,0.4324324324324324,0.48863636363636365,0.6615384615384615,0.5620915032679739,0.5740740740740741,0.543859649122807,0.5585585585585585,"[[0, 4, 0, 1, 2], [1, 14, 2, 5, 3], [5, 1, 16, 19, 4], [1, 1, 6, 43, 14], [0, 1, 5, 20, 31]]"
step_05_N,five_class,Hard Label,MR,4,3407,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.3939393939393939,0.3288064073330833,0.7929292929292929,0.25,0.14285714285714285,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.34285714285714286,0.26666666666666666,0.3,0.3611111111111111,0.2,0.25742574257425743,0.43564356435643564,0.7719298245614035,0.5569620253164557,"[[1, 4, 0, 0, 2], [1, 8, 9, 3, 3], [2, 7, 12, 10, 14], [0, 2, 12, 13, 38], [0, 1, 2, 10, 44]]"
step_05_N,five_class,Hard Label,MR,5,3407,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.47715736040609136,0.4664517267935743,0.6598984771573604,0.375,0.42857142857142855,0.39999999999999997,0.6470588235294118,0.4583333333333333,0.5365853658536585,0.3695652173913043,0.38636363636363635,0.37777777777777777,0.4838709677419355,0.46153846153846156,0.4724409448818898,0.515625,0.5789473684210527,0.5454545454545454,"[[3, 0, 4, 0, 0], [3, 11, 8, 0, 2], [1, 4, 17, 14, 8], [1, 2, 11, 30, 21], [0, 0, 6, 18, 33]]"
step_05_N,five_class,Hard Label,MR,1,2026,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.400990099009901,0.3584817318052699,0.7277227722772277,0.5,0.125,0.2,0.6875,0.44,0.5365853658536586,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.39473684210526316,0.6818181818181818,0.5,0.48,0.20689655172413793,0.2891566265060241,"[[1, 1, 5, 1, 0], [0, 11, 10, 4, 0], [0, 3, 12, 28, 2], [1, 1, 8, 45, 11], [0, 0, 10, 36, 12]]"
step_05_N,five_class,Hard Label,MR,2,2026,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.45,0.3607572897023439,0.655,0.0,0.0,0.0,0.45454545454545453,0.6,0.5172413793103449,0.3548387096774194,0.24444444444444444,0.2894736842105263,0.4166666666666667,0.5384615384615384,0.46979865771812085,0.5576923076923077,0.5,0.5272727272727272,"[[0, 4, 2, 1, 0], [0, 15, 7, 3, 0], [0, 9, 11, 20, 5], [0, 3, 9, 35, 18], [0, 2, 2, 25, 29]]"
step_05_N,five_class,Hard Label,MR,3,2026,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4271356783919598,0.3632423453353686,0.7839195979899497,0.0,0.0,0.0,0.6086956521739131,0.56,0.5833333333333334,0.36585365853658536,0.3333333333333333,0.34883720930232553,0.39759036144578314,0.5076923076923077,0.4459459459459459,0.4791666666666667,0.40350877192982454,0.4380952380952381,"[[0, 3, 1, 2, 1], [1, 14, 2, 5, 3], [1, 4, 15, 18, 7], [1, 2, 15, 33, 14], [1, 0, 8, 25, 23]]"
step_05_N,five_class,Hard Label,MR,4,2026,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.40404040404040403,0.3623492302215706,0.6818181818181818,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.43478260869565216,0.4166666666666667,0.425531914893617,0.2833333333333333,0.37777777777777777,0.32380952380952377,0.38181818181818183,0.3230769230769231,0.35000000000000003,0.5740740740740741,0.543859649122807,0.5585585585585585,"[[1, 4, 2, 0, 0], [3, 10, 10, 1, 0], [2, 8, 17, 16, 2], [0, 1, 22, 21, 21], [0, 0, 9, 17, 31]]"
step_05_N,five_class,Hard Label,MR,5,2026,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.48223350253807107,0.48365405771346365,0.6345177664974619,0.6666666666666666,0.2857142857142857,0.4,0.6666666666666666,0.5833333333333334,0.6222222222222222,0.328125,0.4772727272727273,0.3888888888888889,0.49230769230769234,0.49230769230769234,0.49230769230769234,0.5909090909090909,0.45614035087719296,0.5148514851485149,"[[2, 2, 3, 0, 0], [0, 14, 9, 0, 1], [0, 5, 21, 13, 5], [0, 0, 21, 32, 12], [1, 0, 10, 20, 26]]"
step_05_N,five_class,Hard Label,MUV,1,42,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4306930693069307,0.32820919868506915,0.7970297029702971,0.0,0.0,0.0,0.3333333333333333,0.28,0.30434782608695654,0.35,0.3111111111111111,0.32941176470588235,0.4426229508196721,0.4090909090909091,0.4251968503937008,0.5131578947368421,0.6724137931034483,0.582089552238806,"[[0, 4, 1, 2, 1], [1, 7, 9, 4, 4], [1, 5, 14, 17, 8], [1, 3, 11, 27, 24], [1, 2, 5, 11, 39]]"
step_05_N,five_class,Hard Label,MUV,2,42,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.46,0.3709893318168786,0.715,0.0,0.0,0.0,0.43243243243243246,0.64,0.5161290322580645,0.45161290322580644,0.3111111111111111,0.3684210526315789,0.41379310344827586,0.36923076923076925,0.39024390243902446,0.5205479452054794,0.6551724137931034,0.580152671755725,"[[0, 4, 0, 2, 1], [0, 16, 3, 5, 1], [0, 11, 14, 11, 9], [1, 4, 12, 24, 24], [0, 2, 2, 16, 38]]"
step_05_N,five_class,Hard Label,MUV,3,42,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.40703517587939697,0.31643097643097645,0.8492462311557789,0.0,0.0,0.0,0.35,0.28,0.3111111111111111,0.30158730158730157,0.4222222222222222,0.35185185185185186,0.4444444444444444,0.3076923076923077,0.3636363636363637,0.5072463768115942,0.6140350877192983,0.5555555555555556,"[[0, 3, 1, 1, 2], [0, 7, 9, 5, 4], [1, 6, 19, 12, 7], [1, 1, 22, 20, 21], [0, 3, 12, 7, 35]]"
step_05_N,five_class,Hard Label,MUV,4,42,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.4090909090909091,0.35163314945923646,0.8232323232323232,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.26666666666666666,0.5,0.3478260869565218,0.3333333333333333,0.28888888888888886,0.3095238095238095,0.4444444444444444,0.3076923076923077,0.3636363636363637,0.5555555555555556,0.6140350877192983,0.5833333333333335,"[[1, 4, 0, 0, 2], [3, 12, 6, 2, 1], [2, 12, 13, 12, 6], [0, 12, 14, 20, 19], [0, 5, 6, 11, 35]]"
step_05_N,five_class,Hard Label,MUV,5,42,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.43147208121827413,0.3980294902356649,0.751269035532995,0.25,0.14285714285714285,0.18181818181818182,0.5909090909090909,0.5416666666666666,0.5652173913043478,0.29411764705882354,0.3409090909090909,0.3157894736842105,0.38596491228070173,0.3384615384615385,0.36065573770491804,0.5396825396825397,0.5964912280701754,0.5666666666666667,"[[1, 1, 3, 1, 1], [1, 13, 4, 5, 1], [1, 6, 15, 17, 5], [0, 1, 20, 22, 22], [1, 1, 9, 12, 34]]"
step_05_N,five_class,Hard Label,MUV,1,3407,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.45544554455445546,0.3540972183805822,0.7128712871287128,0.0,0.0,0.0,0.4375,0.28,0.34146341463414637,0.3684210526315789,0.4666666666666667,0.4117647058823529,0.4675324675324675,0.5454545454545454,0.5034965034965035,0.5490196078431373,0.4827586206896552,0.5137614678899083,"[[0, 2, 2, 3, 1], [0, 7, 14, 1, 3], [1, 4, 21, 16, 3], [0, 1, 13, 36, 16], [0, 2, 7, 21, 28]]"
step_05_N,five_class,Hard Label,MUV,2,3407,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.48,0.4127125506072874,0.72,0.2,0.14285714285714285,0.16666666666666666,0.4,0.56,0.4666666666666667,0.36,0.4,0.3789473684210526,0.5128205128205128,0.3076923076923077,0.38461538461538464,0.6056338028169014,0.7413793103448276,0.6666666666666667,"[[1, 2, 2, 0, 2], [3, 14, 4, 3, 1], [0, 10, 18, 9, 8], [0, 9, 19, 20, 17], [1, 0, 7, 7, 43]]"
step_05_N,five_class,Hard Label,MUV,3,3407,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.45226130653266333,0.3577623111218705,0.7437185929648241,0.0,0.0,0.0,0.37037037037037035,0.4,0.3846153846153846,0.4,0.4,0.4000000000000001,0.5084745762711864,0.46153846153846156,0.4838709677419355,0.48484848484848486,0.5614035087719298,0.5203252032520325,"[[0, 5, 1, 0, 1], [1, 10, 5, 4, 5], [1, 9, 18, 7, 10], [0, 1, 16, 30, 18], [0, 2, 5, 18, 32]]"
step_05_N,five_class,Hard Label,MUV,4,3407,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.42424242424242425,0.3659297892618871,0.7777777777777778,0.15384615384615385,0.2857142857142857,0.2,0.375,0.375,0.375,0.34615384615384615,0.2,0.2535211267605634,0.42528735632183906,0.5692307692307692,0.4868421052631578,0.5625,0.47368421052631576,0.5142857142857142,"[[2, 0, 2, 2, 1], [3, 9, 6, 6, 0], [4, 11, 9, 16, 5], [3, 3, 7, 37, 15], [1, 1, 2, 26, 27]]"
step_05_N,five_class,Hard Label,MUV,5,3407,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.4416243654822335,0.3869855144855145,0.7614213197969543,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4,0.3333333333333333,0.3636363636363636,0.2647058823529412,0.20454545454545456,0.23076923076923078,0.49230769230769234,0.49230769230769234,0.49230769230769234,0.5070422535211268,0.631578947368421,0.5625,"[[2, 1, 2, 2, 0], [3, 8, 7, 2, 4], [2, 7, 9, 14, 12], [0, 1, 13, 32, 19], [0, 3, 3, 15, 36]]"
step_05_N,five_class,Hard Label,MUV,1,2026,794,202,"{""0"": 28, ""1"": 98, ""2"": 179, ""3"": 260, ""4"": 229}","{""0"": 8, ""1"": 25, ""2"": 45, ""3"": 66, ""4"": 58}",23518277,0.4405940594059406,0.38132749326145554,0.7128712871287128,0.25,0.125,0.16666666666666666,0.5294117647058824,0.36,0.42857142857142855,0.358974358974359,0.3111111111111111,0.3333333333333333,0.4148936170212766,0.5909090909090909,0.4875,0.5416666666666666,0.4482758620689655,0.49056603773584906,"[[1, 1, 3, 2, 1], [2, 9, 8, 6, 0], [0, 5, 14, 23, 3], [1, 1, 7, 39, 18], [0, 1, 7, 24, 26]]"
step_05_N,five_class,Hard Label,MUV,2,2026,796,200,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 229}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 58}",23518277,0.445,0.36977957817868334,0.75,0.0,0.0,0.0,0.5,0.64,0.5614035087719298,0.34782608695652173,0.35555555555555557,0.3516483516483516,0.421875,0.4153846153846154,0.4186046511627907,0.5172413793103449,0.5172413793103449,0.5172413793103449,"[[0, 3, 1, 3, 0], [0, 16, 3, 4, 2], [0, 8, 16, 12, 9], [0, 4, 17, 27, 17], [0, 1, 9, 18, 30]]"
step_05_N,five_class,Hard Label,MUV,3,2026,797,199,"{""0"": 29, ""1"": 98, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 25, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.37185929648241206,0.28360380845859073,0.8894472361809045,0.0,0.0,0.0,0.4375,0.28,0.34146341463414637,0.25925925925925924,0.15555555555555556,0.19444444444444445,0.42028985507246375,0.4461538461538462,0.43283582089552236,0.38271604938271603,0.543859649122807,0.4492753623188405,"[[0, 4, 1, 0, 2], [3, 7, 6, 3, 6], [1, 3, 7, 18, 16], [1, 1, 8, 29, 26], [1, 1, 5, 19, 31]]"
step_05_N,five_class,Hard Label,MUV,4,2026,798,198,"{""0"": 29, ""1"": 99, ""2"": 179, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 45, ""3"": 65, ""4"": 57}",23518277,0.45454545454545453,0.39767176807266386,0.6717171717171717,0.25,0.2857142857142857,0.26666666666666666,0.391304347826087,0.375,0.3829787234042554,0.3225806451612903,0.2222222222222222,0.2631578947368421,0.4588235294117647,0.6,0.5199999999999999,0.5882352941176471,0.5263157894736842,0.5555555555555555,"[[2, 3, 0, 1, 1], [3, 9, 7, 3, 2], [3, 9, 10, 19, 4], [0, 2, 10, 39, 14], [0, 0, 4, 23, 30]]"
step_05_N,five_class,Hard Label,MUV,5,2026,799,197,"{""0"": 29, ""1"": 99, ""2"": 180, ""3"": 261, ""4"": 230}","{""0"": 7, ""1"": 24, ""2"": 44, ""3"": 65, ""4"": 57}",23518277,0.43147208121827413,0.388957000710732,0.751269035532995,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.5416666666666666,0.52,0.3269230769230769,0.38636363636363635,0.35416666666666663,0.43478260869565216,0.46153846153846156,0.4477611940298507,0.5581395348837209,0.42105263157894735,0.48,"[[1, 2, 4, 0, 0], [3, 13, 4, 3, 1], [0, 7, 17, 15, 5], [1, 3, 18, 30, 13], [2, 1, 9, 21, 24]]"
