record_type,scheme,training_seed,accuracy,macro_f1,mae,adjacent_error_rate,far_error_rate,fold,train_n,eval_n,train_minutes,majority_acc,accuracy_std,macro_f1_std,mae_std,adjacent_error_rate_std,far_error_rate_std
fold_raw,MB+MR (Soft),42,0.5226130653266332,0.4682302107807102,0.5778894472361809,0.3969849246231156,0.08040201005025126,5.0,797.0,199.0,2.74,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),3407,0.52,0.4032639759641886,0.605,0.37,0.11,1.0,796.0,200.0,2.75,0.325,,,,,
fold_raw,MB+MR (Soft),3407,0.507537688442211,0.4685385359234252,0.6130653266331658,0.3869346733668342,0.10552763819095477,2.0,797.0,199.0,2.76,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),3407,0.4472361809045226,0.3526100848146857,0.678391959798995,0.45226130653266333,0.10050251256281408,3.0,797.0,199.0,2.76,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),3407,0.47738693467336685,0.40286160599865656,0.6432160804020101,0.4271356783919598,0.09547738693467336,4.0,797.0,199.0,2.78,0.3316582914572864,,,,,
fold_raw,MB+MR (Soft),3407,0.6080402010050251,0.5213691682025192,0.5025125628140703,0.2964824120603015,0.09547738693467336,5.0,797.0,199.0,2.78,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),2026,0.505,0.3885135836030976,0.68,0.365,0.13,1.0,796.0,200.0,2.76,0.325,,,,,
fold_raw,MB+MR (Soft),2026,0.4824120603015075,0.4390890669614073,0.6432160804020101,0.4221105527638191,0.09547738693467336,2.0,797.0,199.0,2.76,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),2026,0.4623115577889447,0.4212611298187956,0.6582914572864321,0.4321608040201005,0.10552763819095477,3.0,797.0,199.0,2.75,0.32663316582914576,,,,,
fold_raw,MB+MR (Soft),2026,0.5226130653266332,0.4655358705991618,0.592964824120603,0.39195979899497485,0.08542713567839195,4.0,797.0,199.0,2.76,0.3316582914572864,,,,,
fold_raw,MB+MR (Soft),2026,0.5376884422110553,0.46229667517773637,0.5879396984924623,0.34673366834170855,0.11557788944723618,5.0,797.0,199.0,2.78,0.32663316582914576,,,,,
seed_summary,MB+MR (Soft),42,0.4718793969849246,0.3942405063155631,0.6536030150753769,0.4227236180904523,0.10539698492462313,,,,,,0.034474735110298235,0.04641774865571116,0.04615392418373156,0.0321527235451827,0.01892170335373169
seed_summary,MB+MR (Soft),3407,0.5120402010050251,0.42972867418069505,0.6084371859296482,0.38656281407035176,0.1013969849246231,,,,,,0.06062186261584568,0.06571469003055187,0.06587203808046112,0.059898650123850275,0.006363126714224165
seed_summary,MB+MR (Soft),2026,0.5020050251256281,0.4353392652320397,0.6324824120603015,0.39159296482412065,0.10640201005025125,,,,,,0.03027549780814716,0.03179401003497476,0.0405737991310883,0.03638938573619676,0.017328583061357643
final,MB+MR (Soft),all,0.4953082077051926,0.4197694819094326,0.6315075376884423,0.40029313232830815,0.10439865996649916,,,,,,0.020901149909926406,0.02228600747421228,0.02259869057348166,0.019587511909268128,0.002647651538354737
